,Course Title,Course Name,Course Department,Instructor Full Name,UGrad,Grad,NonDegree,XReg,VUS,Employee,Withdraw,Year,Semester,Total
517,CLAS-HEB 120A,Intermediate Classical Hebrew,Near Eastern Languages & Civ,"Rhyder,Julia Victoria",1,0,0,0,0,0,0,2022,Fall,1
518,CLAS-HEB AA,Elementary Classical Hebrew I,Near Eastern Languages & Civ,"Rhyder,Julia Victoria",2,0,1,0,0,0,0,2022,Fall,3
645,CZCH AA,Elementary Czech I,Slavic Languages & Literatures,"Tuckerova,Veronika",3,0,0,0,0,0,0,2022,Fall,3
646,CZCH BA,Intermediate Czech I,Slavic Languages & Literatures,"Tuckerova,Veronika",1,0,0,0,0,0,0,2022,Fall,1
647,CZCH CR,Advanced Czech,Slavic Languages & Literatures,"Tuckerova,Veronika",4,0,0,0,0,0,0,2022,Fall,4
833,EGYPTARB 101AR,Advanced Egyptian Arabic,African & African Amer Studies,"Mugane,John M",0,0,0,0,0,0,0,2022,Fall,0
834,EGYPTARB AA,Elementary Egyptian Arabic,African & African Amer Studies,"Mugane,John M",1,1,0,0,0,0,0,2022,Fall,2
835,EGYPTARB BA,Intermediate Egyptian Arabic,African & African Amer Studies,"Mugane,John M",1,1,0,0,0,0,0,2022,Fall,2
836,EGYPTIAN 150,Voices from the Nile,Near Eastern Languages & Civ,"Manuelian,Peter Der",1,3,0,0,0,0,0,2022,Fall,4
837,EGYPTIAN 200,Egyptian Text Reading,Near Eastern Languages & Civ,"Manuelian,Peter Der",0,3,0,0,0,0,0,2022,Fall,3
838,EGYPTIAN 227,Critical Readings: Egyptology,Near Eastern Languages & Civ,"Manuelian,Peter Der",0,4,0,0,0,0,0,2022,Fall,4
839,EGYPTIAN AA,The Language of the Pharaohs,Near Eastern Languages & Civ,"Manuelian,Peter Der",4,1,0,0,0,0,0,2022,Fall,5
1105,FRENCH 10,Beginning French I,Romance Languages & Lit,"Mills,Nicole",10,0,0,1,0,0,1,2022,Fall,10
1106,FRENCH 10,Beginning French I,Romance Languages & Lit,"Mills,Nicole",14,2,0,1,0,0,0,2022,Fall,17
1107,FRENCH 10,Beginning French I,Romance Languages & Lit,"Mills,Nicole",9,0,0,0,0,0,0,2022,Fall,9
1108,FRENCH 10,Beginning French I,Romance Languages & Lit,"Mills,Nicole",16,0,0,0,0,0,1,2022,Fall,15
1109,FRENCH 11,Beginning French II,Romance Languages & Lit,"Mills,Nicole",13,0,0,0,0,0,0,2022,Fall,13
1110,FRENCH 11,Beginning French II,Romance Languages & Lit,"Mills,Nicole",9,2,0,1,0,0,0,2022,Fall,12
1111,FRENCH 128,Growing Pains: Le roman d'appr,Romance Languages & Lit,"Kim,Annabel",5,1,0,2,1,0,0,2022,Fall,9
1112,FRENCH 131,Early Modern Ecologies: Montai,Romance Languages & Lit,"Conley,Tom",0,2,0,0,0,0,0,2022,Fall,2
1113,FRENCH 136,French Feminisms Today,Romance Languages & Lit,"Jardine,Alice",11,1,0,2,0,0,0,2022,Fall,14
1114,FRENCH 16,Reading French for Research,Romance Languages & Lit,"Mills,Nicole",1,2,0,0,0,0,0,2022,Fall,3
1115,FRENCH 20,Intermediate French,Romance Languages & Lit,"Turman,Karen",13,0,0,0,0,0,0,2022,Fall,13
1116,FRENCH 20,Intermediate French,Romance Languages & Lit,"Turman,Karen",16,0,0,0,0,0,0,2022,Fall,16
1117,FRENCH 20,Intermediate French,Romance Languages & Lit,"Turman,Karen",9,1,0,0,0,0,1,2022,Fall,9
1118,FRENCH 30,Upper-level French,Romance Languages & Lit,"Brisson,Claire-Marie",15,1,0,0,0,0,0,2022,Fall,16
1119,FRENCH 30,Upper-level French,Romance Languages & Lit,"Brisson,Claire-Marie",12,0,0,0,0,0,0,2022,Fall,12
1120,FRENCH 30,Upper-level French,Romance Languages & Lit,"Brisson,Claire-Marie",10,0,0,0,0,0,0,2022,Fall,10
1121,FRENCH 320,French Literature,Romance Languages & Lit,"Conley,Tom",0,1,0,0,0,0,0,2022,Fall,1
1122,FRENCH 330,Doctoral Dissertations,Romance Languages & Lit,"Beizer,Janet L.",0,1,0,0,0,0,0,2022,Fall,1
1123,FRENCH 40,Advanced French I,Romance Languages & Lit,"Brisson,Claire-Marie",15,1,0,0,0,0,0,2022,Fall,16
1124,FRENCH 40,Advanced French I,Romance Languages & Lit,"Brisson,Claire-Marie",11,0,0,1,0,0,0,2022,Fall,12
1125,FRENCH 40,Advanced French I,Romance Languages & Lit,"Brisson,Claire-Marie",9,0,0,0,0,0,0,2022,Fall,9
1126,FRENCH 50,Advanced French II,Romance Languages & Lit,"Turman,Karen",7,0,0,0,0,0,0,2022,Fall,7
1127,FRENCH 50,Advanced French II,Romance Languages & Lit,"Turman,Karen",15,0,0,1,0,0,0,2022,Fall,16
1128,FRENCH 64,French Lang in North America,Romance Languages & Lit,"Brisson,Claire-Marie",12,0,0,0,0,0,0,2022,Fall,12
1129,FRENCH 64,French Lang in North America,Romance Languages & Lit,"Brisson,Claire-Marie",5,0,0,0,0,0,0,2022,Fall,5
1130,FRENCH 84,Genres of Self: French Autobio,Romance Languages & Lit,"Rodriguez,Matthew Elbert",7,0,0,0,0,0,0,2022,Fall,7
1208,GEEZ AB,Elementary Geez,African & African Amer Studies,"Mugane,John M",2,0,0,1,0,0,0,2022,Fall,3
1285,GERMAN 101,"German Lit, Politics, Society",Germanic Languages & Lit,"Struck,Christian",2,0,0,1,0,0,0,2022,Fall,3
1286,GERMAN 10A,Beginning German,Germanic Languages & Lit,"Parkes,Lisa",7,3,0,2,0,0,0,2022,Fall,12
1287,GERMAN 10A,Beginning German,Germanic Languages & Lit,"Parkes,Lisa",8,1,0,1,0,0,1,2022,Fall,9
1288,GERMAN 10A,Beginning German,Germanic Languages & Lit,"Parkes,Lisa",11,0,0,0,0,0,0,2022,Fall,11
1289,GERMAN 10A,Beginning German,Germanic Languages & Lit,"Parkes,Lisa",6,1,0,0,0,0,0,2022,Fall,7
1290,GERMAN 10AB,Beginning German (Intensive),Germanic Languages & Lit,"Parkes,Lisa",5,2,0,0,0,0,0,2022,Fall,7
1291,GERMAN 111,Translating German,Germanic Languages & Lit,"Parkes,Lisa",5,1,0,0,0,0,0,2022,Fall,6
1292,GERMAN 121,Culture of Convenience,Germanic Languages & Lit,"Hamilton,John T.",10,0,0,0,0,0,0,2022,Fall,10
1293,GERMAN 156,AI & Reality in German Cinema,Germanic Languages & Lit,"Dymek,Anne",0,2,0,1,0,0,0,2022,Fall,3
1294,GERMAN 171,Trial & Error in German Lit.,Germanic Languages & Lit,"Schwakopf,Nadine",2,0,0,1,0,0,0,2022,Fall,3
1295,GERMAN 189,Intermediality German Poetry,Germanic Languages & Lit,"Schwakopf,Nadine",0,1,0,0,0,0,0,2022,Fall,1
1296,GERMAN 20A,Intermediate German,Germanic Languages & Lit,"Parkes,Lisa",10,1,0,0,0,0,1,2022,Fall,10
1297,GERMAN 20A,Intermediate German,Germanic Languages & Lit,"Parkes,Lisa",6,0,0,1,0,1,0,2022,Fall,8
1298,GERMAN 20AB,Intermediate German: Intensive,Germanic Languages & Lit,"Parkes,Lisa",4,0,0,1,0,0,0,2022,Fall,5
1299,GERMAN 20B,Intermediate German,Germanic Languages & Lit,"Parkes,Lisa",5,0,0,0,0,0,0,2022,Fall,5
1300,GERMAN 224,Interdisciplinary Goethe,Germanic Languages & Lit,"Carranza,Daniel",0,2,0,1,0,0,0,2022,Fall,3
1301,GERMAN 291,Questions of Theory,Germanic Languages & Lit,"Suetterlin,Nicole",2,1,0,0,0,0,0,2022,Fall,3
1302,GERMAN 300,Dissertation,Germanic Languages & Lit,"Rentschler,Eric",0,0,0,0,0,0,0,2022,Fall,0
1303,GERMAN 300,Dissertation,Germanic Languages & Lit,"Hamilton,John T.",0,5,0,0,0,0,0,2022,Fall,5
1304,GERMAN 300,Dissertation,Germanic Languages & Lit,"Burgard,Peter J.",0,1,0,0,0,0,0,2022,Fall,1
1305,GERMAN 300,Dissertation,Germanic Languages & Lit,"Frank Johnson,Alison",0,1,0,0,0,0,0,2022,Fall,1
1306,GERMAN 310,Teaching,Germanic Languages & Lit,"Rentschler,Eric",0,5,0,0,0,0,0,2022,Fall,5
1307,GERMAN 320,Course-Related Work,Germanic Languages & Lit,"Rentschler,Eric",0,1,0,0,0,0,0,2022,Fall,1
1308,GERMAN 61,Advanced Grammar and Reading,Germanic Languages & Lit,"Dymek,Anne",6,1,0,0,0,0,0,2022,Fall,7
1309,GERMAN 66,German Identity in Fiction,Germanic Languages & Lit,"Stewart,William Joseph",0,0,0,0,0,0,0,2022,Fall,0
1310,GERMAN 90R,Dutch,Germanic Languages & Lit,"Parkes,Lisa",0,0,1,0,0,0,0,2022,Fall,1
1385,GREEK 1,Introductory Ancient Greek 1,"Classics, The","Livingston,Ivy",4,1,0,0,0,0,0,2022,Fall,5
1386,GREEK 10,Intro. to Ancient Greek Lit.,"Classics, The","Livingston,Ivy",5,0,1,0,0,0,0,2022,Fall,6
1387,GREEK 112A,Anc.Greek Lit Texts & Contexts,"Classics, The","Weiss,Naomi A",5,7,0,1,0,0,0,2022,Fall,13
1388,GREEK 116,Greek Lyric Poetry,"Classics, The","Elmer,David Franklin",2,1,1,1,0,0,0,2022,Fall,5
1389,GREEK 134,The Language of Homer,"Classics, The","Rau,Jeremy",2,5,1,0,0,0,0,2022,Fall,8
1390,GREEK 3,Introductory Ancient Greek 3,"Classics, The","Livingston,Ivy",3,0,0,0,0,0,0,2022,Fall,3
1391,GRGN AR,Elementary Georgian,Slavic Languages & Literatures,"Clancy,Steven",0,2,0,0,0,0,0,2022,Fall,2
1392,GULLAH AA,Elementary Gullah,African & African Amer Studies,"Mugane,John M",16,1,0,0,0,0,0,2022,Fall,17
1393,GULLAH BA,Intermediate Gullah,African & African Amer Studies,"Mugane,John M",0,0,0,0,0,0,0,2022,Fall,0
1436,HAITIAN AA,Elementary Haitian Creole,African & African Amer Studies,"Mugane,John M",7,0,0,1,0,0,0,2022,Fall,8
1486,HEBREW 165,Readings in Maimonides,Near Eastern Languages & Civ,"Cohen,Shaye J.D.",4,0,0,4,0,0,1,2022,Fall,7
1487,HEBREW 257,The Book of Proverbs: Seminar,Near Eastern Languages & Civ,"Levenson,Jon D.",0,2,0,0,0,0,0,2022,Fall,2
1488,HIND-URD 101A,Introductory Hindi-Urdu,South Asian Studies,"Delacy,Richard Somers",21,0,0,1,0,0,0,2022,Fall,22
1489,HIND-URD 101A,Introductory Hindi-Urdu,South Asian Studies,"Kovacs,Hajnalka",6,2,0,4,0,0,1,2022,Fall,11
1490,HIND-URD 102A,Intermediate Hindi-Urdu,South Asian Studies,"Delacy,Richard Somers",5,0,0,1,0,0,0,2022,Fall,6
1491,HIND-URD 103AR,Advanced Hindi-Urdu,South Asian Studies,"Kovacs,Hajnalka",2,0,0,0,0,0,0,2022,Fall,2
1492,HIND-URD 105R,Topics in Hindi-Urdu Literatur,South Asian Studies,"Kovacs,Hajnalka",0,1,0,0,0,0,0,2022,Fall,1
1648,IGBO AA,Elementary Igbo,African & African Amer Studies,"Mugane,John M",9,0,0,0,0,0,0,2022,Fall,9
1649,IGBO BA,Intermediate Igbo,African & African Amer Studies,"Mugane,John M",4,0,0,3,0,0,0,2022,Fall,7
1686,IRISH 132,Introduction to Modern Irish,Celtic Languages & Literatures,"Sumner,Natasha",5,1,0,1,0,0,0,2022,Fall,7
1687,IRISH 205R,Readings in Early Irish Prose,Celtic Languages & Literatures,"Nagy,Joseph F",0,5,0,1,0,0,0,2022,Fall,6
1697,ITAL 10,Beginning Italian I,Romance Languages & Lit,"Trebaiocchi,Chiara",9,1,0,0,0,1,1,2022,Fall,10
1698,ITAL 10,Beginning Italian I,Romance Languages & Lit,"Trebaiocchi,Chiara",9,1,0,0,0,0,0,2022,Fall,10
1699,ITAL 10,Beginning Italian I,Romance Languages & Lit,"Trebaiocchi,Chiara",10,0,0,0,0,0,1,2022,Fall,9
1700,ITAL 11,Beginning Italian II,Romance Languages & Lit,"Trebaiocchi,Chiara",5,0,0,1,0,0,0,2022,Fall,6
1701,ITAL 111,Italian Cinema:10 Masterpieces,Romance Languages & Lit,"Erspamer,Francesco",7,2,0,1,0,0,0,2022,Fall,10
1702,ITAL 15,Intensive Beginning Italian,Romance Languages & Lit,"Trebaiocchi,Chiara",8,0,0,0,0,0,0,2022,Fall,8
1703,ITAL 16,Italian for Research,Romance Languages & Lit,"Trebaiocchi,Chiara",0,1,0,0,0,0,0,2022,Fall,1
1704,ITAL 20,Intermediate Italian,Romance Languages & Lit,"Trebaiocchi,Chiara",9,1,0,2,0,0,0,2022,Fall,12
1705,ITAL 245,A Fascist Century,Romance Languages & Lit,"Schnapp,Jeffrey",2,5,0,1,0,0,0,2022,Fall,8
1706,ITAL 30,Upper-Level Italian,Romance Languages & Lit,"Trebaiocchi,Chiara",5,0,0,0,0,1,0,2022,Fall,6
1707,ITAL 40,Advanced Italian I,Romance Languages & Lit,"Trebaiocchi,Chiara",6,0,0,2,0,0,0,2022,Fall,8
1708,ITAL 50,Advanced Italian II,Romance Languages & Lit,"Trebaiocchi,Chiara",4,1,0,1,0,0,0,2022,Fall,6
1709,ITAL 91R,Supervised Reading and Researc,Romance Languages & Lit,"Camozzi Pistoja,Ambrogio",1,0,0,0,0,0,0,2022,Fall,1
1710,JAPAN 106A,Classical Japanese,East Asian Langs & Civ,"Atherton,David C",1,2,0,1,0,0,0,2022,Fall,4
1711,JAPAN 120A,Intermediate Japanese I,East Asian Langs & Civ,"Takehara,Chikako",5,3,0,2,0,0,0,2022,Fall,10
1712,JAPAN 120A,Intermediate Japanese I,East Asian Langs & Civ,"Takehara,Chikako",5,1,0,0,0,0,0,2022,Fall,6
1713,JAPAN 130A,Intermediate Japanese II,East Asian Langs & Civ,"Yagi,Mihoko",6,2,0,0,0,0,0,2022,Fall,8
1714,JAPAN 130A,Intermediate Japanese II,East Asian Langs & Civ,"Yagi,Mihoko",6,2,0,1,0,0,0,2022,Fall,9
1715,JAPAN 140A,Advanced Modern Japanese,East Asian Langs & Civ,"Asakura,Naomi",3,5,0,1,0,0,0,2022,Fall,9
1716,JAPAN 140A,Advanced Modern Japanese,East Asian Langs & Civ,"Asakura,Naomi",2,0,0,1,0,0,0,2022,Fall,3
1717,JAPAN 150A,Reads & Discus Jpn Soc Sci,East Asian Langs & Civ,"Asakura,Naomi",4,3,0,2,0,0,0,2022,Fall,9
1718,JAPAN 210A,Reading Scholarly Japanese,East Asian Langs & Civ,"Jacobsen,Wesley Mark",0,2,0,1,0,0,0,2022,Fall,3
1719,JAPAN 300,Reading and Research,East Asian Langs & Civ,"Howell,David L",0,1,0,0,0,0,0,2022,Fall,1
1720,JAPAN 300,Reading and Research,East Asian Langs & Civ,"Atherton,David C",0,1,0,0,0,0,0,2022,Fall,1
1721,JAPAN BA,Elementary Japanese,East Asian Langs & Civ,"Kageyama-Hunt,Yuko",12,3,0,5,0,0,0,2022,Fall,20
1722,JAPAN BA,Elementary Japanese,East Asian Langs & Civ,"Kageyama-Hunt,Yuko",11,1,0,2,0,0,1,2022,Fall,13
1723,JAPAN BA,Elementary Japanese,East Asian Langs & Civ,"Kageyama-Hunt,Yuko",6,1,0,1,0,0,0,2022,Fall,8
1728,KINYARWA AA,Elementary Kinyarwanda,African & African Amer Studies,"Mugane,John M",1,0,0,0,0,0,0,2022,Fall,1
1729,KOREAN 120A,Intermediate Korean,East Asian Langs & Civ,"Noh,Ahsil",14,4,0,0,0,0,0,2022,Fall,18
1730,KOREAN 130A,Pre-advanced Korean,East Asian Langs & Civ,"Lee,Jee Hyun",9,1,0,0,0,0,0,2022,Fall,10
1731,KOREAN 130XA,Pre-Adv Mod Kor for High-Prof,East Asian Langs & Civ,"Oh,Kyoungwon",6,0,0,0,0,0,0,2022,Fall,6
1732,KOREAN 140A,Advanced Korean,East Asian Langs & Civ,"Noh,Ahsil",3,1,0,0,0,0,0,2022,Fall,4
1733,KOREAN 150A,Readings in Cultural Studies,East Asian Langs & Civ,"Oh,Kyoungwon",2,0,0,0,0,0,0,2022,Fall,2
1734,KOREAN BA,Elementary Korean,East Asian Langs & Civ,"Kim,Hi-Sun Helen",16,1,0,2,0,0,0,2022,Fall,19
1735,KOREAN BA,Elementary Korean,East Asian Langs & Civ,"Kim,Hi-Sun Helen",15,0,0,0,0,0,0,2022,Fall,15
1736,KOREAN BX,Korean for Advanced Beginners,East Asian Langs & Civ,"Lee,Jee Hyun",12,0,0,0,0,0,0,2022,Fall,12
1740,LATIN 1,Introductory Latin 1,"Classics, The","Livingston,Ivy",7,1,0,0,0,0,0,2022,Fall,8
1741,LATIN 1,Introductory Latin 1,"Classics, The","Livingston,Ivy",6,0,0,1,0,0,0,2022,Fall,7
1742,LATIN 1,Introductory Latin 1,"Classics, The","Livingston,Ivy",8,0,0,0,0,0,0,2022,Fall,8
1743,LATIN 1,Introductory Latin 1,"Classics, The","Livingston,Ivy",6,0,0,0,0,0,1,2022,Fall,5
1744,LATIN 10,Intro. to Latin Literature,"Classics, The","Livingston,Ivy",5,1,0,0,0,0,0,2022,Fall,6
1745,LATIN 106A,Virgil: Eclogues and Georgics,"Classics, The","Thomas,Richard F.",16,2,0,0,0,0,0,2022,Fall,18
1746,LATIN 117,Livy and the Gauls,"Classics, The","Love,Rachel",7,1,1,0,0,0,1,2022,Fall,8
1747,LATIN 163,Medeas of Seneca and Ovid,"Classics, The","Philbrick,Rachel",10,1,0,0,0,0,0,2022,Fall,11
1748,LATIN 3,Introductory Latin 3,"Classics, The","Livingston,Ivy",8,2,0,1,0,0,0,2022,Fall,11
1930,MEDGREEK 115,Intro. to Byzantine Greek,"Classics, The","Riehle,Alexander",2,2,0,1,0,0,0,2022,Fall,5
1959,MOD-HEB 120A,Intermediate Modern Hebrew I,Near Eastern Languages & Civ,"Aharony,Irit",5,2,0,0,0,0,0,2022,Fall,7
1960,MOD-HEB 130A,Advanced Modern Hebrew I,Near Eastern Languages & Civ,"Aharony,Irit",8,0,0,0,0,0,0,2022,Fall,8
1961,MOD-HEB 241R,Adv Seminar in Modern Hebrew,Near Eastern Languages & Civ,"Aharony,Irit",1,0,0,0,0,0,0,2022,Fall,1
1962,MOD-HEB BA,Elementary Modern Hebrew I,Near Eastern Languages & Civ,"Aharony,Irit",5,0,0,2,0,0,0,2022,Fall,7
1963,MODGRK 10,Intro to Modern Greek Texts,"Classics, The","Dourou,Calliopi Ioannis",0,1,0,0,0,0,0,2022,Fall,1
1964,MODGRK AA,Elementary Modern Greek,"Classics, The","Dourou,Calliopi Ioannis",6,0,0,0,0,1,0,2022,Fall,7
1965,MODGRK BA,Intermediate Modern Greek,"Classics, The","Dourou,Calliopi Ioannis",3,0,0,0,0,0,0,2022,Fall,3
2024,NEP 101A,Introductory Nepali,South Asian Studies,"Patil,Parimal G.",3,0,0,1,0,0,0,2022,Fall,4
2025,NEP 102A,Intermediate Nepali,South Asian Studies,"Patil,Parimal G.",1,0,0,0,0,0,0,2022,Fall,1
2140,PERSIAN 130AR,Advanced Persian I,Near Eastern Languages & Civ,"Ebrahimian,Mojtaba",2,2,0,0,0,0,0,2022,Fall,4
2141,PERSIAN 153,Heroes and Villains,Near Eastern Languages & Civ,"Anderson,Paul",0,1,0,0,0,0,0,2022,Fall,1
2142,PERSIAN AA,Elementary Persian I,Near Eastern Languages & Civ,"Ebrahimian,Mojtaba",2,6,0,3,0,1,0,2022,Fall,12
2143,PERSIAN BA,Intermediate Persian I,Near Eastern Languages & Civ,"Ebrahimian,Mojtaba",2,4,0,2,0,0,0,2022,Fall,8
2299,PLSH AA,Elementary Polish I,Slavic Languages & Literatures,"Kovalchuk,Iryna",2,1,0,0,0,0,0,2022,Fall,3
2300,PLSH BA,Intermediate Polish I,Slavic Languages & Literatures,"Kovalchuk,Iryna",0,1,0,0,0,0,0,2022,Fall,1
2301,PLSH CR,Advanced Polish,Slavic Languages & Literatures,"Kovalchuk,Iryna",1,1,0,1,0,1,0,2022,Fall,4
2302,PORTUG 10,Beginning Portuguese I,Romance Languages & Lit,"Soares,Cristiane",5,1,0,3,0,0,0,2022,Fall,9
2303,PORTUG 10S,Portuguese for Spanish Spkrs I,Romance Languages & Lit,"Soares,Cristiane",9,2,0,1,0,0,0,2022,Fall,12
2304,PORTUG 10S,Portuguese for Spanish Spkrs I,Romance Languages & Lit,"Soares,Cristiane",6,0,0,0,0,0,0,2022,Fall,6
2305,PORTUG 11S,Begin. Portug for Spnsh Spkrs,Romance Languages & Lit,Unknown,0,0,0,0,0,0,0,2022,Fall,0
2306,PORTUG 153,Brazil and Cuba in the 19th c.,Romance Languages & Lit,"Raminelli,Ronald Jose",1,2,0,0,0,0,0,2022,Fall,3
2307,PORTUG 20,Intermediate Portuguese,Romance Languages & Lit,"Soares,Cristiane",8,0,0,0,0,0,0,2022,Fall,8
2308,PORTUG 220,Theorists of the Sea,Romance Languages & Lit,"Blackmore,Josiah",0,1,0,0,0,0,0,2022,Fall,1
2309,PORTUG 30,Upper-Level Portuguese,Romance Languages & Lit,"Soares,Cristiane",4,0,0,1,0,0,0,2022,Fall,5
2310,PORTUG 321,Literature of Brazil,Romance Languages & Lit,"Blackmore,Josiah",0,1,0,0,0,0,0,2022,Fall,1
2311,PORTUG 62,Womens voices in Brazil,Romance Languages & Lit,"Soares,Cristiane",5,0,0,0,0,0,0,2022,Fall,5
2477,RUSS 101,Third-Year Russian I,Slavic Languages & Literatures,"Egorova,Veronika A.",6,2,0,1,0,0,0,2022,Fall,9
2478,RUSS 101,Third-Year Russian I,Slavic Languages & Literatures,Unknown,0,0,0,0,0,0,0,2022,Fall,0
2479,RUSS 102,Advanced Russian,Slavic Languages & Literatures,"Clancy,Steven",1,5,0,1,0,0,0,2022,Fall,7
2480,RUSS 111,Fourth-Year Russian,Slavic Languages & Literatures,"Zalaltdinova,Liya",4,2,0,0,0,0,0,2022,Fall,6
2481,RUSS 113,Fourth-Year Russian,Slavic Languages & Literatures,"Mironava,Jenya",4,1,0,1,0,0,0,2022,Fall,6
2482,RUSS 120R,Readings in Advanced Russian,Slavic Languages & Literatures,"Clancy,Steven",1,0,0,0,0,0,0,2022,Fall,1
2483,RUSS AA,Elementary Russian I,Slavic Languages & Literatures,"Zalaltdinova,Liya",2,3,0,0,0,0,0,2022,Fall,5
2484,RUSS AA,Elementary Russian I,Slavic Languages & Literatures,"Zalaltdinova,Liya",4,0,0,1,0,0,0,2022,Fall,5
2485,RUSS AA,Elementary Russian I,Slavic Languages & Literatures,"Zalaltdinova,Liya",2,0,0,0,0,0,0,2022,Fall,2
2486,RUSS AAB,Elementary Russian (Intensive),Slavic Languages & Literatures,"Pastushenkov,Dmitrii",3,0,0,0,0,0,0,2022,Fall,3
2487,RUSS BA,Intermediate Russian I,Slavic Languages & Literatures,"Mironava,Jenya",5,1,0,0,0,0,0,2022,Fall,6
2488,RUSS BA,Intermediate Russian I,Slavic Languages & Literatures,"Mironava,Jenya",5,0,0,0,0,0,0,2022,Fall,5
2489,RUSS HA,Russian for Heritage Speakers,Slavic Languages & Literatures,"Egorova,Veronika A.",2,1,0,1,0,0,0,2022,Fall,4
2490,SANSKRIT 101A,Elementary Sanskrit,South Asian Studies,"Hawley,Nell Shapiro",4,1,0,2,0,0,1,2022,Fall,6
2491,SANSKRIT 102AR,Intermediate Sanskrit I,South Asian Studies,"Hawley,Nell Shapiro",2,0,1,2,0,0,0,2022,Fall,5
2492,SANSKRIT 200AR,Advanced Poetic Sanskrit,South Asian Studies,"Hawley,Nell Shapiro",1,2,0,3,0,1,0,2022,Fall,7
2493,SANSKRIT 301,Reading and Research,South Asian Studies,"Patil,Parimal G.",0,1,0,0,0,0,0,2022,Fall,1
2494,SANSKRIT 301,Reading and Research,South Asian Studies,"Witzel,Michael",0,1,0,0,0,0,0,2022,Fall,1
2495,SANSKRIT 310,Doctoral Dissertations,South Asian Studies,"Patil,Parimal G.",0,1,0,0,0,0,0,2022,Fall,1
2496,SANSKRIT 310,Doctoral Dissertations,South Asian Studies,"Witzel,Michael",0,1,0,0,0,0,0,2022,Fall,1
2497,SANSKRIT 91R,Supervised Reading & Research,South Asian Studies,"Hawley,Nell Shapiro",0,0,0,1,0,0,0,2022,Fall,1
2511,SCAND 90R.A,Danish,Germanic Languages & Lit,"Broome,Agnes",2,0,0,0,0,0,0,2022,Fall,2
2512,SCAND 90R.A,Danish,Germanic Languages & Lit,"Broome,Agnes",1,0,0,0,0,0,0,2022,Fall,1
2513,SCAND 90R.A,Danish,Germanic Languages & Lit,"Broome,Agnes",1,0,0,1,0,0,0,2022,Fall,2
2514,SCAND 90R.C,Norwegian,Germanic Languages & Lit,"Broome,Agnes",2,0,0,0,0,0,0,2022,Fall,2
2515,SCAND 90R.C,Norwegian,Germanic Languages & Lit,"Broome,Agnes",2,0,0,0,0,0,0,2022,Fall,2
2641,SPANSH 10,Beginning Spanish I,Romance Languages & Lit,"Parra-Velasco,Maria Luisa",10,1,0,0,0,0,0,2022,Fall,11
2642,SPANSH 10,Beginning Spanish I,Romance Languages & Lit,"Parra-Velasco,Maria Luisa",8,0,0,1,0,0,1,2022,Fall,8
2643,SPANSH 10,Beginning Spanish I,Romance Languages & Lit,"Parra-Velasco,Maria Luisa",12,0,0,1,0,0,0,2022,Fall,13
2644,SPANSH 10,Beginning Spanish I,Romance Languages & Lit,"Parra-Velasco,Maria Luisa",7,0,0,0,0,0,0,2022,Fall,7
2645,SPANSH 10,Beginning Spanish I,Romance Languages & Lit,"Parra-Velasco,Maria Luisa",13,1,0,0,0,0,0,2022,Fall,14
2646,SPANSH 10,Beginning Spanish I,Romance Languages & Lit,"Parra-Velasco,Maria Luisa",9,1,0,0,0,0,0,2022,Fall,10
2647,SPANSH 10,Beginning Spanish I,Romance Languages & Lit,"Parra-Velasco,Maria Luisa",11,0,0,0,0,0,0,2022,Fall,11
2648,SPANSH 10,Beginning Spanish I,Romance Languages & Lit,"Parra-Velasco,Maria Luisa",13,0,0,1,0,0,0,2022,Fall,14
2649,SPANSH 10,Beginning Spanish I,Romance Languages & Lit,"Parra-Velasco,Maria Luisa",5,0,1,2,0,0,0,2022,Fall,8
2650,SPANSH 10,Beginning Spanish I,Romance Languages & Lit,"Parra-Velasco,Maria Luisa",7,0,0,0,0,0,0,2022,Fall,7
2651,SPANSH 10,Beginning Spanish I,Romance Languages & Lit,"Parra-Velasco,Maria Luisa",14,0,0,0,0,0,0,2022,Fall,14
2652,SPANSH 11,Beginning Spanish II,Romance Languages & Lit,"Buchanan,Bailey",12,0,0,1,0,0,0,2022,Fall,13
2653,SPANSH 11,Beginning Spanish II,Romance Languages & Lit,"Buchanan,Bailey",16,0,0,1,0,0,0,2022,Fall,17
2654,SPANSH 11,Beginning Spanish II,Romance Languages & Lit,"Buchanan,Bailey",12,0,0,0,0,0,0,2022,Fall,12
2656,SPANSH 11,Beginning Spanish II,Romance Languages & Lit,"Buchanan,Bailey",17,0,0,0,0,0,0,2022,Fall,17
2657,SPANSH 11,Beginning Spanish II,Romance Languages & Lit,"Buchanan,Bailey",12,0,0,0,0,0,0,2022,Fall,12
